length,highway,surface,smoothness,lit,wheelchair,target
36.941846121769835,footway,asphalt,unknown,yes,yes,1
26.994565369929084,footway,asphalt,unknown,yes,yes,1
59.98153040046142,footway,asphalt,unknown,yes,yes,1
59.98153040046141,footway,asphalt,unknown,yes,yes,1
25.84110601312088,footway,wood,unknown,unknown,yes,1
64.61360322592822,footway,unknown,unknown,unknown,yes,1
12.932899500674623,"['steps', 'footway']","['asphalt', 'paving_stones']",unknown,unknown,no,0
25.84110601312088,footway,wood,unknown,unknown,yes,1
64.61360322592822,footway,unknown,unknown,unknown,yes,1
10.738068359949278,"['steps', 'footway']","['asphalt', 'paving_stones']",unknown,unknown,no,0
25.475745470807755,footway,"['paved', 'paving_stones']",unknown,unknown,yes,1
25.47574547080775,footway,"['paved', 'paving_stones']",unknown,unknown,yes,1
31.66389324934858,footway,unknown,unknown,unknown,yes,1
31.66389324934858,footway,unknown,unknown,unknown,yes,1
37.09589459874726,footway,unknown,unknown,unknown,yes,1
37.09589459874726,footway,unknown,unknown,unknown,yes,1
37.16951065590779,footway,concrete,unknown,yes,limited,0
34.25865282857707,footway,concrete,unknown,yes,limited,0
34.20578428530103,footway,concrete,unknown,yes,limited,0
37.16951065590779,footway,concrete,unknown,yes,limited,0
13.110879177993759,footway,concrete,unknown,yes,limited,0
34.20578428530103,footway,concrete,unknown,yes,limited,0
11.016880294300016,footway,concrete,unknown,yes,limited,0
13.110879177993759,footway,concrete,unknown,yes,limited,0
12.81096560033131,footway,concrete,unknown,yes,limited,0
11.016880294300016,footway,concrete,unknown,yes,limited,0
34.25865282857707,footway,concrete,unknown,yes,limited,0
12.81096560033131,footway,concrete,unknown,yes,limited,0
18.81580197307037,footway,asphalt,unknown,unknown,limited,0
23.353980589171332,footway,asphalt,unknown,unknown,limited,0
18.81580197307037,footway,asphalt,unknown,unknown,limited,0
36.21213323160075,"['steps', 'footway']","['asphalt', 'concrete']",unknown,unknown,yes,1
36.21213323160075,"['steps', 'footway']","['asphalt', 'concrete']",unknown,unknown,yes,1
117.26378353486596,footway,compacted,unknown,unknown,yes,1
40.12557586479195,service,asphalt,unknown,unknown,yes,1
57.75950676971259,footway,paved,unknown,unknown,yes,1
210.29445925933015,service,asphalt,unknown,unknown,yes,1
29.843798547959224,footway,unknown,unknown,unknown,yes,1
66.49810185683768,"['path', 'footway']","['asphalt', 'compacted']",unknown,"['yes', 'no']",yes,1
66.49810185683768,"['path', 'footway']","['asphalt', 'compacted']",unknown,"['yes', 'no']",yes,1
14.119970723539698,footway,unknown,unknown,unknown,designated,1
23.353980589171332,footway,asphalt,unknown,unknown,limited,0
59.335961170825534,footway,asphalt,unknown,no,no,0
42.7656442058621,footway,asphalt,unknown,no,no,0
59.335961170825534,footway,asphalt,unknown,no,no,0
42.7656442058621,footway,asphalt,unknown,no,no,0
25.5600672934142,footway,asphalt,unknown,no,no,0
25.5600672934142,footway,asphalt,unknown,no,no,0
4.243330256607648,footway,unknown,unknown,unknown,yes,1
43.70303009008168,footway,paving_stones,unknown,unknown,yes,1
47.46337434489675,footway,asphalt,excellent,yes,yes,1
47.46337434489675,footway,asphalt,excellent,yes,yes,1
15.317380993381843,"['steps', 'footway']",asphalt,unknown,yes,no,0
39.03495356047341,service,asphalt,unknown,unknown,yes,1
210.29445925933015,service,asphalt,unknown,unknown,yes,1
4.7569959562167865,service,asphalt,unknown,unknown,yes,1
117.26378353486596,footway,compacted,unknown,unknown,yes,1
5.724561178502915,footway,compacted,unknown,unknown,yes,1
4.685332488802771,service,asphalt,unknown,unknown,yes,1
43.70303009008168,footway,paving_stones,unknown,unknown,yes,1
12.109666094504469,"['steps', 'footway']","['asphalt', 'paved']",unknown,yes,no,0
57.75950676971259,footway,paved,unknown,unknown,yes,1
4.685332488802771,service,asphalt,unknown,unknown,yes,1
29.5171856755582,service,asphalt,unknown,unknown,yes,1
0.7537463544293812,footway,compacted,unknown,unknown,yes,1
15.771404472124368,footway,compacted,unknown,unknown,yes,1
125.97802020824004,footway,asphalt,unknown,"['yes', 'no']",limited,0
125.97802020824004,footway,asphalt,unknown,"['yes', 'no']",limited,0
73.14876592468093,footway,paving_stones,good,yes,limited,0
12.996628938673142,footway,paving_stones,"['good', 'excellent']",yes,limited,0
73.14876592468093,footway,paving_stones,good,yes,limited,0
50.324294227428496,footway,paving_stones,"['good', 'excellent']",yes,limited,0
15.317380993381843,"['steps', 'footway']",asphalt,unknown,yes,no,0
50.324294227428496,footway,paving_stones,"['good', 'excellent']",yes,limited,0
11.060151203967267,footway,asphalt,unknown,unknown,yes,1
11.060151203967267,footway,asphalt,unknown,unknown,yes,1
33.896165916816386,footway,asphalt,unknown,unknown,yes,1
20.435977747407854,footway,unknown,unknown,unknown,yes,1
33.89616591681638,footway,asphalt,unknown,unknown,yes,1
20.435977747407858,footway,unknown,unknown,unknown,yes,1
292.33780977148433,footway,unknown,unknown,unknown,no,0
33.29772045387119,footway,unknown,unknown,unknown,no,0
292.33780977148433,footway,unknown,unknown,unknown,no,0
33.29772045387119,footway,unknown,unknown,unknown,no,0
170.19776192641223,footway,unknown,unknown,unknown,no,0
170.19776192641223,footway,unknown,unknown,unknown,no,0
18.355935357376165,path,grass,unknown,unknown,no,0
18.355935357376165,path,grass,unknown,unknown,no,0
29.725273080710885,footway,unknown,unknown,unknown,yes,1
65.08228859204502,footway,asphalt,unknown,yes,limited,0
29.843798547959224,footway,unknown,unknown,unknown,yes,1
29.725273080710885,footway,unknown,unknown,unknown,yes,1
46.78904614771099,footway,asphalt,unknown,yes,yes,1
15.771404472124368,footway,compacted,unknown,unknown,yes,1
9.696416823913383,footway,compacted,unknown,unknown,yes,1
39.03495356047341,service,asphalt,unknown,unknown,yes,1
40.12557586479195,service,asphalt,unknown,unknown,yes,1
10.686206702902568,footway,compacted,unknown,unknown,yes,1
29.5171856755582,service,asphalt,unknown,unknown,yes,1
4.7569959562167865,service,asphalt,unknown,unknown,yes,1
5.724561178502915,footway,compacted,unknown,unknown,yes,1
0.7537463544293812,footway,compacted,unknown,unknown,yes,1
9.696416823913383,footway,compacted,unknown,unknown,yes,1
10.686206702902568,footway,compacted,unknown,unknown,yes,1
4.243330256607648,footway,unknown,unknown,unknown,yes,1
12.996628938673142,footway,paving_stones,"['good', 'excellent']",yes,limited,0
34.51302414387601,footway,"['asphalt', 'concrete:plates']",unknown,unknown,limited,0
14.119970723539698,footway,unknown,unknown,unknown,designated,1
12.10966609450447,"['steps', 'footway']","['asphalt', 'paved']",unknown,yes,no,0
24.999862565508778,footway,"['asphalt', 'concrete']",unknown,yes,yes,1
24.999862565508778,footway,"['asphalt', 'concrete']",unknown,yes,yes,1
25.605205730742853,footway,"['asphalt', 'concrete']",unknown,yes,yes,1
25.605205730742853,footway,"['asphalt', 'concrete']",unknown,yes,yes,1
23.403407005303137,footway,"['paving_stones', 'metal_grid']",unknown,no,yes,1
23.40340700530314,footway,"['paving_stones', 'metal_grid']",unknown,no,yes,1
34.51302414387601,footway,"['asphalt', 'concrete:plates']",unknown,unknown,limited,0
65.08228859204502,footway,asphalt,unknown,yes,limited,0
46.78904614771099,footway,asphalt,unknown,yes,yes,1
176.856865578029,"['path', 'footway']","['asphalt', 'concrete:lanes']",unknown,unknown,yes,1
44.03136576881688,footway,asphalt,unknown,unknown,yes,1
44.03136576881688,footway,asphalt,unknown,unknown,yes,1
139.21187005391542,"['steps', 'footway']",asphalt,unknown,unknown,no,0
34.047636257661274,footway,asphalt,unknown,unknown,yes,1
34.047636257661274,footway,asphalt,unknown,unknown,yes,1
139.21187005391542,"['steps', 'footway']",asphalt,unknown,unknown,no,0
183.28494204564805,footway,asphalt,unknown,unknown,yes,1
176.856865578029,"['path', 'footway']","['asphalt', 'concrete:lanes']",unknown,unknown,yes,1
16.859699913295795,footway,asphalt,unknown,no,yes,1
16.859699913295795,footway,asphalt,unknown,no,yes,1
189.05357703024129,footway,"['asphalt', 'gravel']",unknown,unknown,yes,1
183.28494204564805,footway,asphalt,unknown,unknown,yes,1
67.86479128721737,"['steps', 'footway']",unknown,unknown,unknown,no,0
67.86479128721736,"['steps', 'footway']",unknown,unknown,unknown,no,0
24.16338105610671,"['steps', 'footway']",unknown,unknown,unknown,no,0
24.16338105610671,"['steps', 'footway']",unknown,unknown,unknown,no,0
43.599902953098855,"['steps', 'footway']",unknown,unknown,unknown,no,0
43.599902953098855,"['steps', 'footway']",unknown,unknown,unknown,no,0
35.59611011887473,"['steps', 'footway']","['asphalt', 'paving_stones']",unknown,unknown,no,0
18.0564143239146,"['steps', 'footway']",unknown,unknown,unknown,no,0
86.54499149908139,"['steps', 'footway']",paving_stones,unknown,unknown,no,0
18.0564143239146,"['steps', 'footway']",unknown,unknown,unknown,no,0
35.59611011887473,"['steps', 'footway']","['asphalt', 'paving_stones']",unknown,unknown,no,0
86.54499149908139,"['steps', 'footway']",paving_stones,unknown,unknown,no,0
90.7570896667336,"['service', 'steps', 'footway']","['asphalt', 'paving_stones']",unknown,unknown,no,0
90.7570896667336,"['service', 'steps', 'footway']","['asphalt', 'paving_stones']",unknown,unknown,no,0
20.034780973479656,footway,unknown,unknown,unknown,yes,1
20.034780973479656,footway,unknown,unknown,unknown,yes,1
14.204375337263151,footway,"['paving_stones', 'metal']",unknown,unknown,yes,1
14.204375337263151,footway,"['paving_stones', 'metal']",unknown,unknown,yes,1
10.700915709061533,footway,metal,unknown,unknown,yes,1
10.700915709061533,footway,metal,unknown,unknown,yes,1
189.0535770302413,footway,"['asphalt', 'gravel']",unknown,unknown,yes,1
71.5783473711856,footway,paving_stones,unknown,yes,yes,1
71.57834737118561,footway,paving_stones,unknown,yes,yes,1
61.94206149690104,footway,paving_stones,unknown,yes,yes,1
43.59697304470157,footway,"['asphalt', 'paving_stones', 'metal_grid']",excellent,unknown,yes,1
61.94206149690104,footway,paving_stones,unknown,yes,yes,1
57.27710356285458,footway,paving_stones,unknown,unknown,yes,1
57.277103562854585,footway,paving_stones,unknown,unknown,yes,1
31.450249819252882,footway,"['paving_stones', 'metal_grid']",unknown,unknown,yes,1
31.450249819252882,footway,"['paving_stones', 'metal_grid']",unknown,unknown,yes,1
21.773527375339206,footway,asphalt,unknown,unknown,yes,1
21.773527375339206,footway,asphalt,unknown,unknown,yes,1
43.59697304470158,footway,"['asphalt', 'paving_stones', 'metal_grid']",excellent,unknown,yes,1
22.229698994744936,footway,asphalt,unknown,unknown,yes,1
22.229698994744936,footway,asphalt,unknown,unknown,yes,1
44.68673248387295,footway,unknown,unknown,unknown,yes,1
44.68673248387295,footway,unknown,unknown,unknown,yes,1
16.065264326517255,footway,asphalt,unknown,unknown,yes,1
16.065264326517255,footway,asphalt,unknown,unknown,yes,1
18.88018044620892,"['steps', 'footway']",asphalt,unknown,unknown,no,0
46.698545243157895,footway,unknown,unknown,unknown,yes,1
18.88018044620892,"['steps', 'footway']",asphalt,unknown,unknown,no,0
13.657185328532213,"['steps', 'footway']",unknown,unknown,unknown,no,0
13.657185328532213,"['steps', 'footway']",unknown,unknown,unknown,no,0
49.97748235457461,footway,unknown,unknown,unknown,yes,1
43.3349177182457,"['steps', 'footway']","['paving_stones', 'concrete']",intermediate,no,no,0
56.33419793368759,"['steps', 'footway']",unknown,unknown,unknown,no,0
52.21800165853061,footway,unknown,unknown,unknown,yes,1
56.91270518691535,"['steps', 'footway']",unknown,unknown,unknown,no,0
50.87013329907174,footway,unknown,unknown,unknown,no,0
11.669115072680722,footway,unknown,unknown,unknown,no,0
11.669115072680722,footway,unknown,unknown,unknown,no,0
53.76599387105735,footway,unknown,unknown,unknown,no,0
53.47798021079807,footway,unknown,unknown,unknown,no,0
173.93984135075647,footway,unknown,unknown,unknown,no,0
26.218248111530848,footway,unknown,unknown,unknown,no,0
26.218248111530848,footway,unknown,unknown,unknown,no,0
87.00019984453952,footway,unknown,unknown,unknown,no,0
87.00019984453952,footway,unknown,unknown,unknown,no,0
50.87013329907174,footway,unknown,unknown,unknown,no,0
41.138196667366955,footway,unknown,unknown,unknown,no,0
41.138196667366955,footway,unknown,unknown,unknown,no,0
141.36116103283575,footway,unknown,unknown,unknown,no,0
93.45571941070853,footway,unknown,unknown,unknown,no,0
141.36116103283575,footway,unknown,unknown,unknown,no,0
93.45571941070853,footway,unknown,unknown,unknown,no,0
40.91409260704453,footway,unknown,unknown,unknown,no,0
40.91409260704453,footway,unknown,unknown,unknown,no,0
120.08449925102617,footway,unknown,unknown,unknown,no,0
120.08449925102617,footway,unknown,unknown,unknown,no,0
116.69345583240396,footway,unknown,unknown,unknown,no,0
50.413354980084776,footway,unknown,unknown,unknown,no,0
53.76599387105735,footway,unknown,unknown,unknown,no,0
116.69345583240396,footway,unknown,unknown,unknown,no,0
50.413354980084776,footway,unknown,unknown,unknown,no,0
109.7660420968583,footway,asphalt,unknown,unknown,no,0
132.1288113971636,footway,asphalt,unknown,unknown,no,0
55.88162097629351,footway,asphalt,unknown,unknown,no,0
132.1288113971636,footway,asphalt,unknown,unknown,no,0
55.88162097629351,footway,asphalt,unknown,unknown,no,0
57.26639052320043,footway,asphalt,unknown,unknown,no,0
97.4344155352326,footway,asphalt,unknown,unknown,no,0
109.7660420968583,footway,asphalt,unknown,unknown,no,0
57.26639052320043,footway,asphalt,unknown,unknown,no,0
105.07073804340057,footway,asphalt,unknown,unknown,no,0
105.07073804340057,footway,asphalt,unknown,unknown,no,0
39.87443839939185,footway,asphalt,unknown,unknown,no,0
39.87443839939185,footway,asphalt,unknown,unknown,no,0
59.2625311954514,footway,asphalt,unknown,unknown,no,0
59.2625311954514,footway,asphalt,unknown,unknown,no,0
45.592087319968954,footway,asphalt,unknown,unknown,no,0
16.41143244022365,footway,asphalt,unknown,unknown,no,0
18.20054031668567,footway,asphalt,unknown,unknown,no,0
16.41143244022365,footway,asphalt,unknown,unknown,no,0
51.99563468617856,footway,asphalt,unknown,unknown,no,0
25.27007700852803,footway,asphalt,unknown,unknown,no,0
51.99563468617856,footway,asphalt,unknown,unknown,no,0
25.27007700852803,footway,asphalt,unknown,unknown,no,0
97.4344155352326,footway,asphalt,unknown,unknown,no,0
43.3349177182457,"['steps', 'footway']","['paving_stones', 'concrete']",intermediate,no,no,0
34.8037700249754,footway,"['asphalt', 'fine_gravel']",unknown,unknown,yes,1
34.8037700249754,footway,"['asphalt', 'fine_gravel']",unknown,unknown,yes,1
67.5338761555884,footway,unknown,unknown,yes,yes,1
67.5338761555884,footway,unknown,unknown,yes,yes,1
32.23218648349177,footway,asphalt,unknown,yes,yes,1
32.23218648349178,footway,asphalt,unknown,yes,yes,1
22.514786276994773,footway,unknown,unknown,unknown,yes,1
22.514786276994773,footway,unknown,unknown,unknown,yes,1
36.898743077171304,footway,unknown,unknown,unknown,no,0
36.898743077171304,footway,unknown,unknown,unknown,no,0
56.33419793368759,"['steps', 'footway']",unknown,unknown,unknown,no,0
24.094131426352533,footway,asphalt,unknown,yes,yes,1
24.094131426352533,footway,asphalt,unknown,yes,yes,1
23.968567754499755,footway,asphalt,unknown,yes,yes,1
56.91270518691535,"['steps', 'footway']",unknown,unknown,unknown,no,0
57.611315496498705,footway,asphalt,unknown,unknown,yes,1
41.44988655701042,footway,asphalt,unknown,no,yes,1
49.97748235457461,footway,unknown,unknown,unknown,yes,1
41.44988655701042,footway,asphalt,unknown,no,yes,1
46.69854524315789,footway,unknown,unknown,unknown,yes,1
23.968567754499755,footway,asphalt,unknown,yes,yes,1
57.61131549649872,footway,asphalt,unknown,unknown,yes,1
52.21800165853062,footway,unknown,unknown,unknown,yes,1
23.23805573545887,footway,unknown,unknown,unknown,yes,1
23.23805573545887,footway,unknown,unknown,unknown,yes,1
29.104076694394436,footway,unknown,unknown,unknown,yes,1
29.104076694394436,footway,unknown,unknown,unknown,yes,1
19.937830677132297,footway,metal,unknown,unknown,yes,1
19.937830677132297,footway,metal,unknown,unknown,yes,1
53.47798021079807,footway,unknown,unknown,unknown,no,0
173.93984135075647,footway,unknown,unknown,unknown,no,0
27.723188892368647,footway,"['asphalt', 'paving_stones']",unknown,unknown,yes,1
27.72318889236865,footway,"['asphalt', 'paving_stones']",unknown,unknown,yes,1
45.592087319968954,footway,asphalt,unknown,unknown,no,0
18.20054031668567,footway,asphalt,unknown,unknown,no,0
97.09179602514811,"['steps', 'path']","['wood', 'ground']",unknown,unknown,no,0
97.09179602514808,"['steps', 'path']","['wood', 'ground']",unknown,unknown,no,0
7.308016767346536,service,asphalt,unknown,unknown,yes,1
28.028353409729213,service,asphalt,unknown,unknown,yes,1
24.763881946215225,footway,"['asphalt', 'paving_stones']",unknown,yes,yes,1
172.33420804339022,"['service', 'footway']","['asphalt', 'fine_gravel', 'compacted', 'gravel']","['bad', 'intermediate']",no,no,0
90.46308025771391,"['steps', 'footway']","['wood', 'ground']",unknown,unknown,no,0
53.660303123635245,"['steps', 'path', 'footway']","['wood', 'ground']",unknown,unknown,no,0
93.31094885179827,steps,wood,unknown,unknown,no,0
9.593530884134635,"['steps', 'footway']","['wood', 'gravel']",unknown,unknown,no,0
134.27965885803127,"['steps', 'residential', 'footway']","['fine_gravel', 'compacted', 'concrete']",intermediate,"['yes', 'no']",no,0
42.28977495246257,footway,asphalt,good,unknown,no,0
172.33420804339025,"['service', 'footway']","['asphalt', 'fine_gravel', 'compacted', 'gravel']","['bad', 'intermediate']",no,no,0
55.84174532446451,footway,asphalt,unknown,yes,yes,1
46.76871331950367,footway,asphalt,unknown,unknown,no,0
134.27965885803124,"['steps', 'residential', 'footway']","['fine_gravel', 'compacted', 'concrete']",intermediate,"['yes', 'no']",no,0
56.96964801575911,steps,wood,unknown,unknown,no,0
56.96964801575911,steps,wood,unknown,unknown,no,0
90.46308025771391,"['steps', 'footway']","['wood', 'ground']",unknown,unknown,no,0
93.31094885179827,steps,wood,unknown,unknown,no,0
28.028353409729213,service,asphalt,unknown,unknown,yes,1
7.308016767346536,service,asphalt,unknown,unknown,yes,1
31.332097618172497,footway,unknown,unknown,unknown,yes,1
31.332097618172497,footway,unknown,unknown,unknown,yes,1
9.593530884134635,"['steps', 'footway']","['wood', 'gravel']",unknown,unknown,no,0
94.21857526682888,"['steps', 'footway']",asphalt,unknown,yes,limited,0
46.76871331950367,footway,asphalt,unknown,unknown,no,0
49.57974614911004,footway,asphalt,unknown,unknown,designated,1
49.57974614911004,footway,asphalt,unknown,unknown,designated,1
24.76388194621522,footway,"['asphalt', 'paving_stones']",unknown,yes,yes,1
17.273323212294518,footway,"['asphalt', 'paving_stones']",good,unknown,yes,1
17.273323212294518,footway,"['asphalt', 'paving_stones']",good,unknown,yes,1
21.34712760345343,footway,unknown,unknown,unknown,designated,1
21.34712760345343,footway,unknown,unknown,unknown,designated,1
131.88269469903975,"['steps', 'footway']","['asphalt', 'concrete']",excellent,"['yes', 'no']",no,0
21.79549029784996,footway,asphalt,unknown,yes,yes,1
55.841745324464505,footway,asphalt,unknown,yes,yes,1
81.9884215185962,footway,asphalt,unknown,yes,yes,1
21.79549029784996,footway,asphalt,unknown,yes,yes,1
81.9884215185962,footway,asphalt,unknown,yes,yes,1
5.132067833788181,footway,unknown,unknown,unknown,yes,1
5.132067833788181,footway,unknown,unknown,unknown,yes,1
94.21857526682888,"['steps', 'footway']",asphalt,unknown,yes,limited,0
131.88269469903975,"['steps', 'footway']","['asphalt', 'concrete']",excellent,"['yes', 'no']",no,0
53.660303123635245,"['steps', 'path', 'footway']","['wood', 'ground']",unknown,unknown,no,0
42.289774952462565,footway,asphalt,good,unknown,no,0
45.200836359307004,footway,asphalt,unknown,unknown,no,0
45.20083635930701,footway,asphalt,unknown,unknown,no,0
39.73998293215346,footway,asphalt,unknown,unknown,no,0
61.46807011680346,footway,asphalt,unknown,yes,yes,1
61.468070116803446,footway,asphalt,unknown,yes,yes,1
39.73998293215345,footway,asphalt,unknown,unknown,no,0
49.566567543067215,path,dirt,bad,no,no,0
61.700806951933124,path,dirt,bad,no,no,0
37.281151943124364,"['steps', 'footway']","['asphalt', 'paving_stones']","['good', 'excellent']","['yes', '24/7']",no,0
42.54302458290094,footway,asphalt,unknown,yes,no,0
50.820548939354595,path,dirt,bad,no,no,0
5.8563596628728485,footway,asphalt,unknown,unknown,yes,1
13.220708191206231,footway,asphalt,unknown,unknown,yes,1
36.03884680678179,footway,asphalt,unknown,unknown,yes,1
5.8563596628728485,footway,asphalt,unknown,unknown,yes,1
36.03884680678179,footway,asphalt,unknown,unknown,yes,1
13.220708191206231,footway,asphalt,unknown,unknown,yes,1
0.4671529009472907,footway,unknown,unknown,unknown,yes,1
27.621564276564044,footway,unknown,unknown,unknown,yes,1
0.4671529009472907,footway,unknown,unknown,unknown,yes,1
27.621564276564044,footway,unknown,unknown,unknown,yes,1
8.940494789789712,footway,"['asphalt', 'paving_stones']",good,unknown,yes,1
37.28115194312437,"['steps', 'footway']","['asphalt', 'paving_stones']","['good', 'excellent']","['yes', '24/7']",no,0
34.86717755533334,path,dirt,bad,no,no,0
61.700806951933124,path,dirt,bad,no,no,0
78.60613580792344,path,dirt,bad,no,no,0
49.566567543067215,path,dirt,bad,no,no,0
7.394643589710349,path,dirt,bad,no,no,0
78.60613580792342,path,dirt,bad,no,no,0
103.38674765421312,path,dirt,bad,no,no,0
6.729552977828545,path,dirt,bad,no,no,0
32.14210557144728,path,dirt,bad,no,no,0
50.820548939354595,path,dirt,bad,no,no,0
29.31973553206761,path,dirt,bad,no,no,0
103.38674765421312,path,dirt,bad,no,no,0
